Index,Original string,Book Title,Author,Publishing Place,Hebrew Calendar Year,Gregorian Calendar Year,Size,book id,api_title,api_record_id,api_id,api_publisher,api_date,api_author
1267_LS,"הלכה ברורה. ה""ר פינחס אויערבאך. על שו""ע או""ח. ווילהרמרשדארף. תע""ז. 1717 .2",הלכה ברורה,פינחס אויערבאך,,,1717,2,,"ספר הלכה ברורה : חדושי הלכות ואגדות ודרשות... וחלוקא דרבנן עפ""י סברות ישרות ובהם מיושבים קושיות... על מסכתת שבת, פסחים, ביצה, ר""ה, יומא, סוכה, מגילה, חגיגה, גיטין, חולין / שחברתי ... אורי פייבש כהן ...",990009226380205171,https://www.nli.org.il/en/books/NNL_ALEPH990009226380205171,[ירושלים] : [מוציא לאור לא ידוע],"[תשמ""ב]",אורי פיבוש בן אלעזר ליברמן$$Qאורי פיבוש בן אלעזר ליברמן
1268_LS,"הלכה ברורה. ה""ר אורי פייבש כהן. חי' הלכות ואגדות. מיין. תקנ""ג. 1793 .2",הלכה ברורה,אורי פייבש כהן,,"תקנ""ג",1793,2,,,,,,,
1269_LS,"הלכה למעשה. ה""ר צבי הירש. דקדוק. (מ""ע אלפי מנשה). ווילנא. תקס""ו. 1806 .8",הלכה למעשה,צבי הירש,ווילנא,"תקס""ו",1806,8,,,,,,,
1270_LS,"הלכה למשה. (ב""ח ב""כ). ר' משה אמארילייו. על הרמב""ם. שאלוניקי. תקי""ב-ט""ז. 1752-6 .2",הלכה למשה,משה אמארילייו,שאלוניקי,"תקי""ב",1752,2,,,,,,,
1271_LS,"הלכה למשה. ה""ר משה אליהו נייאמינץ. הי' על ב""ק ב""מ וכתובות. ועל שו""ע יו""ד הל' רבית. פרעמישלא. תרל""ד. 1874 .4",הלכה למשה,משה אליהו נייאמינץ,,"תרל""ד",1874,4,,,,,,,
1272_LS,"הלכה למשה ושירה חדשה. ה""ר אהרן משה סו""ד. דקדוק. (מ""ע שערי זמרה). זאלקווא. תקכ""ד. 1764 .8",הלכה למשה ושירה חדשה,"אהרן משה סו""ד",,"תקכ""ד",1764,8,,ספר הלכה למשה ושירה חדשה : ... בדיני תנועה גדולה ... בפעל ושמות ומלה ... בביאור שוא ...,990011249210205171,https://www.nli.org.il/en/books/NNL_ALEPH990011249210205171,"זאלקווא : דפוס גרשון בן חיים דוד סג""ל, דוד בן מנחם מן וחיים דוד בן אהרן סג""ל","תקכ""ד","דפוס גרשון בן חיים דוד סג""ל, דוד בן מנחם מן וחיים דוד בן אהרן סג""ל מדפיס"
1273_LS,"הלכה למשה מסיני. ה""ר שלמה רפאל יהודה ליאון טימפלו. ביאור על הדינים שאמרו רז""ל שהם הלכה למשה מסיני. אמשטרדם. תצ""ד. 1734 .8",הלכה למשה מסיני,שלמה רפאל יהודה ליאון טימפלו,אמשטרדם,,1734,8,,,,,,,
1274_LS,"הלכה פסוקה. ה""ר שלמה כ""ץ מפינסק. משניות מס' שבת ע""פ הרע""ב והלכה פסוקה לדינא. שקלאוו. תקמ""ז. 1787 .8",הלכה פסוקה,"שלמה כ""ץ מפינסק",,"תקמ""ז",1787,8,,"ספר כריתות : ... והוא סדד[!] גיטין ... הלכה פסוקה מעשה רב ... / רמ""א.",990010309170205171,https://www.nli.org.il/en/books/NNL_ALEPH990010309170205171,ירושלים : י. אלבאז,"תשמ""ו","אלבז, רפאל משה, 1823-1896$$Qאלבז, רפאל משה, 1823-1896"
1275_LS,"הלכה פסוקה. ה""ר צבי פינחס ליפשיץ. על שו""ע יו""ד עד הל' מליחה. ווילנא. 1878 .2",הלכה פסוקה,צבי פינחס ליפשיץ,ווילנא,,1878,2,,,,,,,
1276_LS,"הליכות עולם ומבא הגמרא. ר' ישועה הלוי. ור""ש הנגיד. כללי התלמוד. עם הנהגת ולמוד התלמידים לר' דוד מילדולא. (מ""ע דרכי הגמרא). אמשטרדם. תקי""ד. 1754 .8",הליכות עולם ומבא הגמרא,ישועה הלוי,אמשטרדם,"תקי""ד",1754,8,,"ספר הליכות עולם ומבא הגמרא : ... כללים וסוגיות התלמוד / אשר חיברו הרב כמוה""ר ישועה הלוי ורבינו שמואל הנגיד ... כהר' יעקב בר' שלמה חזקיהו סרוק להדפיסו מחדש. בתוספת ... ב' קונטריסו ... הנהגת ולימוד התלמידים אשר איזן וחיבר ... כמוה""ר דוד [בן רפאל] מילדולה ...",990018275040205171,https://www.nli.org.il/en/books/NNL_ALEPH990018275040205171,אמשטרדם : בית יאן יאנסון,"ר'א'ה' זה ח'דש' הוא [תקי""ד]","יאנסון, יאן (1588-1664 מדפיס)$$Qיאנסון, יאן"
1277_LS,"ד""י. בלי הנהגת ולמוד התלמידים. מנטובה. שנ""ג. 1593 .4",,,מנטובה,,1593,4,,,,,,,
1278_LS,"ד""י. (חסר בסופו). (מ""ע הערוך הקצר). -",,"(מ""ע",,,,,,,,,,,
1279_LS,"הליכות קדם. חקירות ומאמרים מחכמי הדור. ע""י גבריאל פאלק. אמשטרדם. תר""ז. 1847 .8",הליכות קדם,,אמשטרדם,"תר""ז",1847,8,990020369360205171,,,,,,
1280_LS,"הליכות קדם. (ב""ה). ה""ר קלמן שולמאן. ווילנא. 1854 .8",הליכות קדם,קלמן שולמאן,ווילנא,,1854,8,,,,,,,
1281_LS,"הלכות גדולות. פוסק קדמון. (מ""ע שבלי הלקט). ויניציאה. ש""ח. 1548 .2",הלכות גדולות,,ויניציאה,,1548,2,,,,,,,
1282_LS,"ד""י. עם הוספות הגהות ומ""מ וחי'. לר' אברהם שמעון טרויב. ווארשא. 1874 .2",,,ווארשא,,1874,2,,,,,,,
1283_LS,"הלכות דעות להרמב""ם. עם לשון אשכנז ללאזערמאן. קעניגסבערג. תקצ""ב. 1832 .8","הלכות דעות להרמב""ם. עם לשון אשכנז ללאזערמאן",,קעניגסבערג,"תקצ""ב",1832,8,,,,,,,
1284_LS,"הלכות עולם. ה""ר מאיר מייזלש. חי' מסכתות. זולצבאך. תקט""ו. 1756 .4",הלכות עולם,מאיר מייזלש,זולצבאך,"תקט""ו",1756,4,,,,,,,
1285_LS,"הלכות עולם. ה""ר דוב בער אבד""ק קראלעווייץ. על מס' חולין. ברכות. פסחים נדה. והפוסקים השייכים למס' הנ""ל. זיטאמיר. 1868 .2",הלכות עולם,"דוב בער אבד""ק קראלעווייץ",זיטאמיר,,1868,2,,,,,,,
1286_LS,"הלכות פסחים. לרבינו יצחק אבן גיאת. ע""פ דבר הלכה לר' בער צאמבער. בערלין. תרכ""ד. 1864 .8",הלכות פסחים,בער צאמבער,,"תרכ""ד",1864,8,,הלכות פסחים / לרבינו יצחק אבן גיאת ; עם באור דבר הלכה מאתי דוב בער צאמבער.,990010916700205171,https://www.nli.org.il/en/books/NNL_ALEPH990010916700205171,בערלין : מ. פאפפעלויער,"תרכ""ד","צאמבער, דב בר$$Qצאמבער, דב בר"
1287_LS,"המאור. לרבינו זרחיה הלוי. עם מלחמות ה' להרמב""ן. ברלין. תקי""ט. 1759 .2",המאור,זרחיה הלוי,ברלין,"תקי""ט",1759,2,,"ספר בעל המאור : עם מלחמות ה' המה הגבורים ... : ... כפי אשר נדפסו מאז ...סביב האלפסי ... / האחד ... מו""ר הרב ר' זרחיה הלוי ... ואחוזת מרעהו ... מו""ר הרב רבינו משה בן נחמן.",990019101620205171,https://www.nli.org.il/en/books/NNL_ALEPH990019101620205171,ברלין : [מוציא לאור לא ידוע],"תקי""ט","משה בן נחמן, 1194-1270"
1288_LS,"המאירי. מר' מנחם ב""ר שלמה. על מגילה. אמשטרדם. תקכ""ט. 1769 .8",המאירי,"מנחם ב""ר שלמה",אמשטרדם,"תקכ""ט",1769,8,,,,,,,
1289_LS,"ד""י. על מס' יומא. (ועי' בית הבחירה). ירושלים. תרמ""ה. 1885 .8",,(ועי',ירושלים,"תרמ""ה",1885,8,,,,,,,
1290_LS,"המאסף. משנת תקמ""ד מ""ה מ""ו מ""ז מ""ט נ' נ""א נ""ד ס""ט ע'. ברלין. ק""ב. וברעסלויא. .8",המאסף,,ברלין,"תקמ""ד",,8,990019852960205171,,,,,,
1291_LS,"ד""י. כרך ז' לשנת תקנ""ז. (מ""ע הצפירה). ברעסלויא. .8",,"(מ""ע",ברעסלויא,"תקנ""ז",,8,,,,,,,
1292_LS,"המאסף משנת תק""ן תקופה א' וד' כפול.",המאסף,,,"תק""",,,,,,,,,
1293_LS,"ד""י. תקמ""ד עם הוספות מד""ר לעטעריס. (מ""ע היהודים ושפת הסלאווים). וויען. 1862 .8",,לעטעריס,וויען,"תקמ""ד",1862,8,,,,,,,
1294_LS,"המבאר. ה""ר יהודה משה כרצונעליון. באורים בכתבי הקדש. (מ""ע פי' שד""ל ז""ל). ווארשא. 1871 .8",המבאר,יהודה משה כרצונעליון,ווארשא,,1871,8,,"ספר המבאר : מקומות שונים בכתבי הקדש ע""פ בקורת הענינים : בעזרת ידיעות מלומדי גלילות הארץ, מדברי הימים הקדמונים וספורי הנוסעים.",990019656210205171,https://www.nli.org.il/en/books/NNL_ALEPH990019656210205171,ווארשא : דפוס לעבענזאהן,"תרל""א","כרצונעליון, יהודה משה$$Qכרצונעליון, יהודה משה"
1295_LS,"המבשר. (מכ""ע). כרך א'. בן אמוזג. ליוורנו. תרכ""א. 1861 .8",המבשר,,ליוורנו,"תרכ""א",1861,8,990019861120205171,,,,,,
1296_LS,"המבשר. עם הנשר. ה""ר יוסף כהן צדק. שנה שלישית רביעית חמישית וששית. לעמבערג. 1863-6 .4",המבשר,יוסף כהן צדק,לעמבערג,,1863,4,990019861120205171,מצבת עולם : ... שבעים ושלש שנים יצא בצבאות עסטרייך ... גבור מלחמה ... הוא יאזעף גראף ראדעצקי ... / מאת יוסף כהן צדק.,990013538790205171,https://www.nli.org.il/en/books/NNL_ALEPH990013538790205171,"לעמבערג : [מ""פ פארעמבא]",18580101,"כהן צדק, יוסף בן אהרן, 1827-1903$$Qכהן צדק, יוסף בן אהרן, 1827-1903"
1298_LS,"המגיד. מר' אליעזר ליפמאן זילבערמאן. משנת תרט""ו. (שנה ראשונה). ב' ג' ד' ה' ו' ז' ח' ט' י' י""א י""ב י""ג י""ד ט""ו ט""ז י""ז י""ח י""ט כ' כ""א כ""ב כ""ג כ""ד כ""ה כ""ו כ""ז כ""ח. יאהאנניסבורג. וליק. 1856-84 .2",המגיד,אליעזר ליפמאן זילבערמאן,,"תרט""ו",1856,2,990019861600205171,"""המגיד"", שבועון, קרקוב.",990035213080205171,https://www.nli.org.il/en/archives/NNL_ARCHIVE_AL990035213080205171,,[ca. 1892-1907],"Ahad Ha'am, 1856-1927 addressee"
1299_LS,"המדות. להמגיד מדובנא. עם שיורי המדות לתלמידו א""ב פלאהם. קעניגסבערג או שטעטטין. תרכ""א. 1861 .8",המגיד,המגיד מדובנא,קעניגסבערג,"תרכ""א",1861,8,,,,,,,
1301_LS,"המדות. (מבעהמ""ה ס' ליקוטי מוהר""ן) מוסר ע""ס א""ב. (מאהליב). תקפ""א. 1821 .8",המדות,,,"תקפ""א",1821,8,,"ספר מעלות המדות : ... מחובר ממדרש הלכות ואגדות ובעלי המוסר ... / ע""י ... רבי יחיאל בר יקותיאל ... הרופא ...",990011898260205171,https://www.nli.org.il/en/books/NNL_ALEPH990011898260205171,קרימונה : דפוס וויצינצו קונטו,"שי""ו","קונטי, וויצינצו (מדפיס)$$Qקונטי, וויצינצו"
1302_LS,"המדות. ה""ר נפתלי הירץ וויזל. (מוסר). ווילנא. תקע""ט. 1818 .8",המדות,נפתלי הירץ וויזל,ווילנא,"תקע""ט",1818,8,,,,,,,
1303_LS,"המדות. ה""ר יצחק הלוי (סטנאב). ברלין. תקמ""ד. 1784 .12",המדות,,ברלין,"תקמ""ד",1784,12,,,,,,,
1304_LS,המדות. ה' שלמה ראבין. (כולל משלי חכמה). וויען. 1854 .8,המדות,,וויען,,1854,8,,,,,,,
1305_LS,"המדות לאריסטו. עם פי' ר""א סטנאב. ברלין. 1790 .4",המדות לאריסטו,"ר""א סטנאב",ברלין,,1790,4,,ספר המדות לאריסטוטליס / מפורש ... על ידי ר' איצק סטנאב.,990013299720205171,https://www.nli.org.il/en/books/NNL_ALEPH990013299720205171,Berlin : Orientalische Buchdruckerey,"1790 תקנ""א","סטנוב, יצחק (1732-1804)$$Qסטנוב, יצחק"
1306_LS,"המדע מהגר""י אייבשיץ. על הלכות רבית. עם הגהות מרדכי. ווארשא. 1864 .4","המדע מהגר""י אייבשיץ",,ווארשא,,1864,4,,,,,,,
1307_LS,"ד""י. בלי הגהות מרדכי. פראג. 1811 .4",,בלי הגהות,פראג,,1811,4,,,,,,,
1308_LS,"המדריך. ס' מחקרי ובאורי. ה""ר מרדכי פראהליך. ווארשא. 1876 .8",המדריך,מרדכי פראהליך,ווארשא,,1876,8,,"ספר המדריך : ... חקירות ודרישות בעניני הדת וביאורי ופירושי התורה והמצוה, ונלוה אליו מבוא הכולל בקרבו קורות בנין הדת והשתלשלותה והכתות הגדולות ... שעמדו בישראל מימי עולי הגולה עד היום הזה / הכינותיו מרדכי ... פראהליך.",990020470520205171,https://www.nli.org.il/en/books/NNL_ALEPH990020470520205171,ווארשא : [דפוס א' בומריטטער],"תרל""ו","פרליך, מרדכי$$Qפרליך, מרדכי"
1309_LS,"המוסר. ה""ר יהודה בל""ץ. מנטובה. ש""כ. 1560 .4",המוסר,"יהודה בל""ץ",מנטובה,,1560,4,,,,,,,
1310_LS,"המוסר. ה' מנחם בענדעטזאהן. (ספור). (מ""ע כתב יושר). ברעסלויא. 1847 .8",כתב יושר,"(מ""ע",ברעסלויא,,1847,8,,"כתב יושר : תבנית מכתבים ואגרות עבריות ואשכנזיות, ללמד לבני יהודה כתוב איש אל רעהו ... / מאת ר' שלום כהן ... ; ועתה נוספו ... אליו שני חלקים חדשים ... שפה ברורה, שירי נועם, רובם ממיטב הליקוט ... מן המאספים ... אויסוואהל גוטער העברעאישער אונד די ישטער בריפע ... אין דרייא אבטהיילונגען.",990011564960205171,https://www.nli.org.il/en/books/NNL_ALEPH990011564960205171,WARSZAWA : דפוס H. BOMBERG,18470101,"הכהן, שלום בן יעקב, 1771-1845$$Qהכהן, שלום בן יעקב, 1771-1845"
1311_LS,"המוריה. קבוצת מאמרים שונים. לה' מרדכי אהרן גינצבורג. (מ""ע חיי עולם). ווארשא. 1878 .8",המוריה,מרדכי אהרן גינצבורג,ווארשא,,1878,8,,,,,,,
1312_LS,"המורה לצרקה. כולל תולדות הרמב""ם וטעמי המצות מס' מורה נבוכים. עם פי' מר' אברהם בוכנער. ווארשא. 1838 .8",המורה לצרקה,אברהם בוכנער,ווארשא,,1838,8,,המורה לצדקה : כולל פרקי ספר המורה המלמדים טוב טעם על המצות ערכם בשפה ברורה באר היטיב גם שת עליהם נוספות מספר החינוך ומשאר ספרים.,990018384860205171,https://www.nli.org.il/en/books/NNL_ALEPH990018384860205171,ווארשא : [מוציא לאור לא ידוע],18380101,"משה בן מימון, 1138-1204."
1313_LS,"המכלולים להרקב""ג. ה""ר יעקב קאפיל דיקמאן. על התורה. לעמבערג. 1874 .4","המכלולים להרקב""ג",יעקב קאפיל דיקמאן,לעמבערג,,1874,4,,,,,,,
1314_LS,"המכריע. רבינו ישעיה מטראני הראשון. פסקי דינים עם חי' תענית. ליוורנו. תקל""ט. 1779 .4",המכריע,,ליוורנו,"תקל""ט",1779,4,,,,,,,
1315_LS,"המלחמה והמצור. ה""ר יצחק אייזיק ראללער. קורות מלחמת צרפת ואשכנז. (מ""ע מצבת עולם). אמשטרדם. תרל""ח. 1878 .8",המלחמה והמצור,יצחק אייזיק ראללער,אמשטרדם,"תרל""ח",1878,8,,,,,,,
1316_LS,"ס' המלים המלאכותיים. מאת דוד בער נאטאנזאהן. פרעמד-ווערטער בוך מתלמוד מדרש ושפות שונות לועזיות בס' א""ב. (מ""ע ילקוט ריב""ל). ווארשא. 1880 .8",ס' המלים המלאכותיים,דוד בער נאטאנזאהן,ווארשא,,1880,8,,,,,,,
1317_LS,"המליץ. לה' א' צעדערבוים. משנת תרכ""א (שנה ראשונה). י""ג י""ד ט""ו י""ז י""ח י""ט כ""ה. אדעסא. פ""ב. 1861-85 .2",המליץ,,אדעסא,"תרכ""א",1861,2,990002792610205171,,,,,,
1318_LS,"המנהיג. ר' אברהם הירחי. ברלין. תרט""ו. 1855 .8",המנהיג,אברהם הירחי,ברלין,"תרט""ו",1855,8,,"ספר המנהיג / חברו רבינו אברהם בן נתן אבן ירחי ז""ל ... כולל טעמי ויסודי כל המנהגים ... אשר חי ס""ד שנים קודם אלף הששי ...",990010891140205171,https://www.nli.org.il/en/books/NNL_ALEPH990010891140205171,לעמבערג : ד. ה. שרענצל,18580101,"אברהם בן נתן, הירחי, 1155-1215$$Qאברהם בן נתן, הירחי, 1155-1215"
